customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,rfm_score_str,rfm_total,segment,segment_description
C105734,53.0,22,340747.7,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105735,16.0,16,408769.22,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105736,21.0,9,171099.6,4,3,3,433,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105737,15.0,49,1150149.96,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105738,565.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105739,41.0,33,704720.78,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105740,4.0,50,776087.04,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105741,33.0,20,300970.62,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105742,168.0,12,201453.85,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105744,380.0,3,113495.48,1,2,3,123,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105745,10.0,57,1002120.76,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105746,25.0,72,1674052.34,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105747,194.0,2,28161.57,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105748,116.0,2,11334.87,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105749,298.0,17,144278.6,1,4,3,143,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105750,54.0,11,305588.83,3,3,4,334,10,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105751,5.0,1,5143.42,5,1,1,511,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105752,10.0,0,0.0,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105753,190.0,6,206450.79,2,2,3,223,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105754,128.0,4,29845.01,2,2,1,221,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105755,44.0,0,0.0,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105756,150.0,6,177769.52000000002,2,2,3,223,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105757,183.0,17,491469.96,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105758,4.0,88,1598685.62,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105759,908.0,4,16686.71,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105760,79.0,1,50592.77,2,1,2,212,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105761,79.0,4,138397.23,2,2,3,223,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105762,262.0,16,305283.4,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105763,711.0,2,31174.68,1,1,2,112,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105764,690.0,4,26211.4,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105765,55.0,2,4255.04,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105766,294.0,1,849.71,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105767,14.0,8,59086.880000000005,4,3,2,432,9,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105768,2.0,84,1679042.67,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105769,128.0,7,81790.20999999999,2,3,2,232,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105770,486.0,3,12675.1,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105772,95.0,2,128891.09,2,1,3,213,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105773,3.0,25,187952.67,5,4,3,543,12,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105774,16.0,32,370401.19,4,5,4,454,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105775,85.0,15,140677.29,2,4,3,243,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105776,7.0,0,0.0,5,1,1,511,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105777,13.0,19,306096.87,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105778,49.0,6,62497.15,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105779,766.0,3,7847.809999999999,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105780,11.0,53,796004.42,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105781,4.0,9,101554.74,5,3,2,532,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105782,16.0,64,779689.65,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105783,295.0,6,113330.09,1,2,3,123,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105784,164.0,1,13378.57,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105785,24.0,14,416402.34,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105786,702.0,3,64068.93,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105787,3.0,48,1044384.58,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105788,3.0,24,199320.61,5,4,3,543,12,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105789,1072.0,2,11579.22,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105790,10.0,32,375339.29,4,5,4,454,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105791,4.0,96,1129218.73,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105792,302.0,13,361985.07,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105793,5.0,11,178300.33000000002,5,3,3,533,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105794,75.0,21,206069.53,2,4,3,243,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105795,204.0,9,123126.54,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105796,345.0,19,512023.23,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105797,99.0,7,91716.84,2,3,2,232,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105798,37.0,2,17702.64,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105799,791.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105800,404.0,7,54201.170000000006,1,3,2,132,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105801,18.0,80,1282824.99,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105802,9.0,44,619139.21,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105803,152.0,6,224318.83,2,2,3,223,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105805,126.0,4,36177.51,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105806,267.0,15,308833.8,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105807,3.0,0,0.0,5,1,1,511,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105808,273.0,16,267087.2,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105809,895.0,2,29454.39,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105810,20.0,0,0.0,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105812,1.0,89,1327774.82,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105813,6.0,64,861015.72,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105814,152.0,24,281353.06,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105815,10.0,36,549027.97,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105816,88.0,11,280886.11000000004,2,3,4,234,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105817,11.0,9,96065.81,4,3,2,432,9,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105818,171.0,6,113872.61,2,2,3,223,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105819,3.0,5,52989.1,5,2,2,522,9,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105820,79.0,3,85914.81,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105821,118.0,2,5134.43,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105822,864.0,2,38912.21,1,1,2,112,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105823,0.0,21,297414.97,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105824,160.0,7,101874.26,2,3,2,232,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105825,342.0,3,2077.77,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105826,8.0,68,975358.3,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105827,304.0,6,92225.11,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105829,944.0,9,122538.35,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105830,147.0,5,232319.75,2,2,4,224,8,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105831,14.0,29,548825.62,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105832,358.0,1,17370.17,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105833,26.0,28,389983.01,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105834,5.0,122,2007656.32,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105835,1.0,105,1779405.34,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105836,18.0,124,1992560.9,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105837,143.0,16,336655.71,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105838,82.0,26,304268.83,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105839,679.0,3,33961.27,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105840,63.0,4,15130.85,3,2,1,321,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105841,20.0,9,74040.13,4,3,2,432,9,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105842,1127.0,1,2793.57,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105843,18.0,27,380843.53,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105844,448.0,4,166904.89,1,2,3,123,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105845,16.0,11,266076.32,4,3,4,434,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105846,3.0,79,1237036.6,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105847,958.0,6,81210.47,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105848,0.0,51,827578.79,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105849,88.0,16,365982.14,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105850,0.0,43,779871.52,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105851,3.0,54,1139895.82,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105852,148.0,7,129409.41,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105853,17.0,25,489701.76,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105854,37.0,8,139873.12,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105855,27.0,6,180390.1,3,2,3,323,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105856,42.0,28,423632.09,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105857,28.0,30,459778.23,3,5,4,354,12,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105858,6.0,85,1321735.15,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105859,319.0,5,40700.34,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105860,818.0,1,2639.72,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105862,3.0,34,746840.96,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105863,5.0,15,375791.11,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105865,426.0,5,58627.24,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105866,10.0,6,113568.06,4,2,3,423,9,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105867,207.0,6,71876.87,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105868,43.0,36,660449.59,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105869,455.0,14,238913.2,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105870,17.0,24,414809.68,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105871,14.0,0,0.0,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105872,1.0,57,1161304.26,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105873,124.0,23,360798.68,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105874,45.0,3,86709.69,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105875,43.0,45,728115.33,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105876,27.0,6,153168.19999999998,3,2,3,323,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105878,109.0,2,18292.11,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105879,107.0,3,91184.14,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105880,364.0,4,71430.7,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105881,103.0,16,372582.86,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105882,17.0,1,11213.24,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105883,296.0,8,102045.06,1,3,2,132,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105884,133.0,19,242958.86,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105885,244.0,15,213517.74,1,4,3,143,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105886,8.0,89,1862598.46,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105887,6.0,13,130257.61,5,4,3,543,12,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105888,20.0,91,1936578.55,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105889,313.0,24,687890.51,1,4,5,145,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105890,877.0,6,63928.04,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105891,3.0,1,104004.82,5,1,2,512,8,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105892,35.0,3,71269.68000000001,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105893,4.0,1,14740.77,5,1,1,511,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105894,7.0,17,362127.9,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105895,83.0,10,188597.87,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105896,45.0,7,155733.23,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105897,434.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105898,9.0,27,479221.49,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105899,95.0,37,678859.98,2,5,5,255,12,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105900,325.0,2,17913.02,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105901,11.0,69,979585.86,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105902,65.0,22,480508.84,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105903,3.0,25,453686.94,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105904,4.0,4,14231.590000000002,5,2,1,521,8,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105905,140.0,13,189581.48,2,4,3,243,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105906,296.0,22,345006.15,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105907,13.0,76,884143.95,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105908,49.0,6,76542.86,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105909,199.0,25,292962.4,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105910,0.0,53,970603.02,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105911,18.0,38,562834.1,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105913,0.0,12,271516.79000000004,5,3,4,534,12,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105914,9.0,1,3509.63,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105915,14.0,1,6879.64,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105916,12.0,14,125950.3,4,4,3,443,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105917,87.0,3,49433.59,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105918,4.0,18,322251.57,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105919,31.0,8,173517.7,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105920,443.0,3,107913.01,1,2,3,123,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105921,7.0,10,110737.1,5,3,3,533,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105922,28.0,0,0.0,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105923,4.0,84,1817219.16,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105924,696.0,3,122296.38,1,2,3,123,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105925,17.0,6,226452.01,4,2,4,424,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105926,85.0,0,0.0,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105927,107.0,13,268951.3,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105928,21.0,17,210098.69,4,4,3,443,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105929,940.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105930,40.0,52,1136944.33,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105931,12.0,0,0.0,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105932,4.0,17,288555.66,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105933,431.0,6,245859.98,1,2,4,124,7,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105934,192.0,4,123214.37,2,2,3,223,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105935,751.0,4,21549.66,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105936,34.0,16,243779.92,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105937,247.0,7,193923.93,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105938,34.0,7,71043.44,3,3,2,332,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105939,755.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105940,617.0,4,100763.33,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105941,103.0,11,183857.08,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105942,11.0,89,1513629.9,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105943,26.0,69,1321236.79,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105944,0.0,19,227084.21,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105945,50.0,1,18492.08,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105946,11.0,14,194634.48,4,4,3,443,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105947,129.0,35,374896.79,2,5,4,254,11,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105948,23.0,1,4182.45,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105949,0.0,12,326365.81,5,3,4,534,12,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105950,818.0,1,2980.55,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105951,108.0,3,61659.44,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105952,16.0,8,116610.05,4,3,3,433,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105953,51.0,1,13832.63,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105954,121.0,5,55163.42,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105955,224.0,26,573949.7,1,4,5,145,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105956,20.0,38,828160.9299999999,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105957,315.0,26,461067.28,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105958,16.0,7,36660.0,4,3,2,432,9,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105959,8.0,63,798472.4,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105960,38.0,20,343154.54,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105961,95.0,12,145680.37,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105962,55.0,5,314158.28,3,2,4,324,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105963,0.0,2,35023.26,5,1,2,512,8,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105964,25.0,69,1751588.93,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105965,39.0,37,590912.17,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105966,59.0,1,41651.6,3,1,2,312,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105967,10.0,2,52963.53,4,1,2,412,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105968,202.0,6,75950.19,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
